charge_point_id,Latitude,Longitude,Network
5790,56.484711,-3.0012,Alpha
5791,56.484711,-3.0012,Alpha
5792,55.471298,-4.6154,Beta
5793,56.47765,-3.034493,Alpha
5794,56.47506,-3.0478490000000003,Gamma
5795,56.475131999999995,-3.04787,Delta
5796,51.06852,-0.307971,Delta
5797,55.797661,-4.302733,Delta
5798,56.116699,-3.8768300000000004,Gamma
5799,56.116699,-3.8768300000000004,Alpha
5800,56.116699,-3.8768300000000004,Delta
5801,51.46286,0.104975,Beta
5802,56.566399,-2.59516,Alpha
5803,51.581996999999994,0.205323,Gamma
5804,55.48165899999999,-4.6166,Beta
5805,55.472698,-4.6242,Beta
5806,55.481697,-4.616675,Alpha
5807,55.481716000000006,-4.616757,Delta
5808,51.143009,-0.210194,Gamma
5809,51.142821999999995,-0.210387,Delta
5810,51.142963,-0.2102,Delta
5811,51.142941,-0.21020999999999998,Alpha
5812,55.481743,-4.616855,Beta
5813,51.142902,-0.21020999999999998,Gamma
5814,51.142788,-0.210245,Gamma
5815,51.142742,-0.21014499999999997,Beta
5816,51.167999,-0.1809,Beta
5817,55.614155000000004,-4.500185,Beta
5818,55.614155000000004,-4.500185,Delta
5819,55.877449,-4.2201,Gamma
5820,51.596123,0.221428,Beta
5821,51.46162,0.11220999999999999,Gamma
5822,51.596039000000005,0.221719,Gamma
5823,55.833664,-4.275518,Gamma
5824,55.833709999999996,-4.275517,Alpha
5825,51.450371000000004,0.10419500000000001,Gamma
5826,55.618382,-4.50218,Gamma
5827,55.876453000000005,-4.229421,Delta
5828,51.445034,0.10258699999999998,Beta
5829,55.523277,-4.591092,Alpha
5830,55.523334999999996,-4.591082,Alpha
5831,54.896468999999996,-5.01359,Delta
5832,51.171397999999996,-0.165365,Delta
5833,51.171391,-0.16534000000000001,Delta
5834,51.463219,0.12112,Alpha
5835,55.80131899999999,-4.320790000000001,Delta
5836,51.497040000000005,0.154619,Beta
5837,51.497040000000005,0.15474000000000002,Alpha
5838,51.593609,0.23171,Delta
5839,51.593609,0.23171,Alpha
5840,55.860088,-4.25929,Beta
5841,55.860123,-4.259278,Beta
5842,51.592566999999995,0.23124899999999998,Beta
5843,51.592945,0.231634,Alpha
5844,51.592945,0.231634,Delta
5845,51.592945,0.231634,Gamma
5846,55.85730699999999,-4.263363,Beta
5847,55.860199,-4.26007,Delta
5848,51.491329,0.151127,Beta
5849,56.11665,-3.91445,Beta
5850,56.11665,-3.91445,Alpha
5851,56.11665,-3.91445,Delta
5852,55.874221999999996,-4.24563,Gamma
5853,55.874221999999996,-4.24563,Delta
5854,51.482681,0.146351,Beta
5855,51.447407,0.116968,Beta
5856,56.111378,-3.926016,Gamma
5857,56.111378,-3.926016,Delta
5858,51.490601,0.15515,Gamma
5859,51.490601,0.155155,Beta
5860,55.86425799999999,-4.26541,Delta
5861,55.861686999999996,-4.269235,Delta
5862,55.86169399999999,-4.269235,Gamma
5863,55.86166,-4.269298,Alpha
5864,55.861698,-4.269259,Beta
5865,55.86169399999999,-4.269277,Gamma
5866,55.861713,-4.269278,Delta
5867,51.458595,0.133011,Delta
5868,55.861698,-4.2698,Beta
5869,51.246212,-0.06572599999999999,Gamma
5870,51.425270000000005,0.10586,Gamma
5871,51.425270000000005,0.10586,Delta
5872,51.133614,-0.185475,Gamma
5873,51.133621000000005,-0.185368,Gamma
5874,51.130981,-0.18549000000000002,Gamma
5875,51.130981,-0.18549000000000002,Delta
5876,50.783073,-0.670373,Alpha
5877,50.783073,-0.670373,Gamma
5878,51.130966,-0.18542899999999998,Gamma
5879,51.13097,-0.185359,Alpha
5880,50.919028999999995,-0.45443,Gamma
5881,51.125099,-0.1897,Delta
5882,51.553497,0.21802,Delta
5883,55.913920999999995,-4.216193,Beta
5884,55.91385699999999,-4.216296,Delta
5885,55.857997999999995,-4.283626,Delta
5886,55.85804,-4.283601999999999,Beta
5887,55.858059,-4.283591,Beta
5888,51.580132,0.23978899999999997,Delta
5889,51.580154,0.239829,Alpha
5890,51.580162,0.239862,Delta
5891,51.457198999999996,0.141905,Gamma
5892,51.457401000000004,0.142189,Alpha
5893,51.455883,0.14091900000000002,Delta
5894,52.258392,0.640736,Beta
5895,52.258377,0.640811,Beta
5896,50.641566999999995,-3.56046,Beta
5897,55.860336,-4.2910900000000005,Alpha
5898,55.86031,-4.291144999999999,Delta
5899,55.854698,-4.2987,Delta
5900,51.46648,0.157887,Beta
5901,56.126709,-3.9366199999999996,Delta
5902,51.116993,-0.18415,Gamma
5903,51.116993,-0.18415,Delta
5904,51.116828999999996,-0.183592,Delta
5905,51.116828999999996,-0.18349200000000002,Alpha
5906,56.136765000000004,-3.925249,Delta
5907,51.482098,0.17771800000000001,Alpha
5908,51.4161,0.123027,Alpha
5909,51.033688,-4.211389,Gamma
5910,51.033669,-4.211444999999999,Alpha
5911,51.446026,0.153468,Beta
5912,51.1138,-0.1705,Beta
5913,50.93779,-0.386579,Beta
5914,50.937759,-0.38648699999999997,Alpha
5915,51.308491,0.038688,Beta
5916,51.900397999999996,-4.9706,Delta
5917,56.40599399999999,-3.444124,Beta
5918,56.406055,-3.444006,Alpha
5919,55.800906999999995,-4.391816,Gamma
5920,55.800906999999995,-4.391816,Delta
5921,51.352589,0.08971,Delta
5922,56.39643100000001,-3.47856,Delta
5923,56.39643100000001,-3.47856,Delta
5924,56.39643100000001,-3.47856,Delta
5925,51.451256,0.177931,Delta
5926,51.451248,0.17793699999999998,Delta
5927,51.451248,0.17793699999999998,Alpha
5928,51.451283000000004,0.178054,Beta
5929,51.452656,0.179375,Alpha
5930,51.589249,0.288655,Beta
5931,51.108996999999995,-0.14765899999999998,Alpha
5932,55.78318,-4.42579,Beta
5933,55.866486,-4.334731,Delta
5934,55.867507999999994,-4.334385,Alpha
5935,55.867507999999994,-4.334385,Alpha
5936,55.785968999999994,-4.423797,Beta
5937,50.810631,-0.5425,Alpha
5938,55.867477,-4.334621,Beta
5939,51.451309,0.18994,Beta
5940,51.451221000000004,0.18994,Delta
5941,51.451118,0.18994,Delta
5942,51.451019,0.18994,Alpha
5943,56.416401,-3.4611970000000003,Alpha
5944,56.416451,-3.461279,Delta
5945,56.416489,-3.4613419999999997,Delta
5946,51.053558,-0.200995,Gamma
5947,55.596237,-4.630111,Delta
5948,55.596241000000006,-4.630162,Gamma
5949,52.251507000000004,0.695397,Gamma
5950,52.251537,0.695476,Delta
5951,52.420235,0.7624850000000001,Delta
5952,52.420273,0.762582,Delta
5953,52.420509,0.762925,Alpha
5954,51.446090999999996,0.21520999999999998,Gamma
5955,51.445992,0.21520999999999998,Gamma
5956,51.445889,0.21520999999999998,Delta
5957,51.445892,0.215229,Alpha
5958,51.446075,0.21563600000000002,Beta
5959,51.397537,0.17457899999999998,Beta
5960,51.445941999999995,0.21557300000000001,Delta
5961,51.396999,0.17564200000000002,Delta
5962,52.245895000000004,0.706531,Delta
5963,52.248802000000005,0.70796,Gamma
5964,52.248764,0.707946,Gamma
5965,52.248718,0.707938,Gamma
5966,52.248721999999994,0.707951,Gamma
5967,51.74065,0.439615,Beta
5968,51.740646000000005,0.439755,Gamma
5969,56.190796,-3.9531449999999997,Delta
5970,51.442612,0.22102800000000003,Alpha
5971,51.442627,0.22104200000000002,Delta
5972,51.442615999999994,0.22104000000000001,Gamma
5973,51.442589,0.22103699999999998,Alpha
5974,52.244240000000005,0.708862,Alpha
5975,52.244221,0.708864,Delta
5976,55.842898999999996,-4.410419999999999,Gamma
5977,51.264171999999995,0.063652,Gamma
5978,55.842937,-4.410464,Alpha
5979,51.264153,0.063654,Alpha
5980,51.583256,0.333402,Alpha
5981,51.800709000000005,-4.96587,Alpha
5982,51.264053000000004,0.064899,Alpha
5983,51.85722,0.516753,Alpha
5984,51.857174,0.516766,Alpha
5985,55.919909999999994,-4.331694000000001,Beta
5986,55.919909999999994,-4.331694000000001,Gamma
5987,51.802116,-4.973026,Beta
5988,50.818096000000004,-0.45873100000000006,Gamma
5989,50.818039,-0.45872299999999994,Delta
5990,52.247314,0.719302,Delta
5991,55.835659,-4.4314800000000005,Beta
5992,52.264408,0.727807,Delta
5993,52.264247999999995,0.728428,Delta
5994,52.262661,0.727923,Beta
5995,52.262753000000004,0.727965,Delta
5996,52.262749,0.728062,Alpha
5997,52.262775,0.72814,Alpha
5998,52.263985,0.7293350000000001,Alpha
5999,50.850334000000004,-0.398967,Gamma
6000,51.452618,0.25104,Alpha
6001,51.491402,0.2823,Delta
6002,51.729099,0.453556,Gamma
6003,51.490398,0.2822,Beta
6004,51.490398,0.2822,Alpha
6005,51.778999,0.486121,Delta
6006,51.437531,0.24081,Beta
6007,51.330944,0.148949,Beta
6008,51.424240000000005,0.23231999999999997,Delta
6009,51.424240000000005,0.23231999999999997,Delta
6010,51.332172,0.153252,Gamma
6011,56.6422,-2.8887400000000003,Delta
6012,51.138546000000005,-0.035804,Beta
6013,51.878521,0.54989,Alpha
6014,51.485134,0.28315,Beta
6015,56.642799,-2.8886700000000003,Beta
6016,56.642799,-2.8886700000000003,Beta
6017,51.485008,0.283225,Alpha
6018,55.939201000000004,-4.3321,Alpha
6019,50.824219,-0.42599,Gamma
6020,50.82412,-0.42599,Delta
6021,52.2369,0.72829,Alpha
6022,51.881981,0.55276,Alpha
6023,51.881981,0.55276,Alpha
6024,51.741318,0.46738900000000005,Gamma
6025,51.741322,0.46746800000000005,Beta
6026,51.73576,0.464825,Delta
6027,51.743801,0.47185900000000003,Gamma
6028,51.877823,0.55402,Delta
6029,51.877819,0.554028,Beta
6030,56.647202,-2.8926,Delta
6031,56.647202,-2.892672,Gamma
6032,51.875609999999995,0.5549470000000001,Gamma
6033,51.875572,0.554959,Gamma
6034,51.875492,0.555017,Delta
6035,51.875462,0.555045,Delta
6036,51.728275,0.468474,Gamma
6037,51.494362,0.30403,Beta
6038,55.863941000000004,-4.43436,Gamma
6039,55.86404,-4.43436,Alpha
6040,55.86414,-4.43436,Alpha
6041,56.654167,-2.897417,Delta
6042,51.731209,0.47746700000000003,Gamma
6043,51.452267,0.276273,Beta
6044,51.452271,0.276584,Delta
6045,51.207321,0.05779,Alpha
6046,51.207268,0.057790999999999995,Beta
6047,51.729591,0.47834,Delta
6048,50.57119,-3.660246,Alpha
6049,51.868649,0.57255,Alpha
6050,50.834461,-0.367408,Beta
6051,51.740257,0.4986,Beta
6052,55.8465,-4.479744999999999,Alpha
6053,55.907726000000004,-4.413409,Beta
6054,51.125271000000005,-0.00445,Beta
6055,51.12532,-0.004361,Alpha
6056,51.125221,-0.004461,Delta
6057,55.884602,-4.44097,Gamma
6058,51.755241,0.519567,Alpha
6059,51.473801,0.321865,Gamma
6060,51.476299,0.32598,Alpha
6061,50.81263,-0.368419,Delta
6062,50.81263,-0.368319,Beta
6063,51.283379,0.169965,Beta
6064,55.843681000000004,-4.50957,Beta
6065,55.844002,-4.509440000000001,Gamma
6066,51.946509999999996,0.648187,Delta
6067,50.820667,-0.33724,Delta
6068,50.820568,-0.33714,Alpha
6069,50.480732,-3.548917,Alpha
6070,50.480732,-3.548917,Alpha
6071,50.480732,-3.548917,Beta
6072,51.279381,0.181975,Gamma
6073,51.286903,0.189169,Alpha
6074,51.289790999999994,0.193581,Delta
6075,50.997631,-0.1015,Delta
6076,50.997559,-0.101499,Gamma
6077,50.997459,-0.101599,Beta
6078,51.721001,0.526099,Delta
6079,52.676216000000004,0.945118,Delta
6080,52.67624300000001,0.9451579999999999,Gamma
6081,55.64717099999999,-4.7248980000000005,Alpha
6082,55.647125,-4.724963,Alpha
6083,51.360764,0.27113000000000004,Gamma
6084,51.271053,0.19580699999999998,Gamma
6085,51.271053,0.19580699999999998,Alpha
6086,51.271053,0.19591,Beta
6087,51.271053,0.19591,Delta
6088,51.271049,0.19598800000000002,Gamma
6089,51.271049,0.19598800000000002,Delta
6090,51.271046000000005,0.19605799999999998,Delta
6091,51.271046000000005,0.19605799999999998,Beta
6092,50.956944,-0.130699,Beta
6093,50.956749,-0.13069,Gamma
6094,51.09594,0.0361,Delta
6095,51.09594,0.0361,Beta
6096,50.832275,-0.26941,Beta
6097,51.568844,0.452434,Beta
6098,51.568829,0.45266000000000006,Alpha
6099,51.568718,0.452588,Delta
6100,51.439701,0.37043000000000004,Gamma
6101,51.439701,0.370494,Beta
6102,51.418960999999996,0.35452,Alpha
6103,51.438583,0.370754,Delta
6104,51.438583,0.370824,Delta
6105,51.43858,0.37089099999999997,Beta
6106,51.43858,0.370962,Beta
6107,51.438576,0.37103,Gamma
6108,51.438572,0.371102,Beta
6109,51.438568,0.371169,Beta
6110,51.438568,0.371235,Gamma
6111,51.438568,0.371275,Delta
6112,51.441738,0.3758,Beta
6113,51.44173,0.37584,Beta
6114,55.749729,-4.68232,Alpha
6115,55.749699,-4.68241,Gamma
6116,51.807945000000004,0.6381939999999999,Delta
6117,51.807877000000005,0.638245,Beta
6118,51.807846000000005,0.638269,Beta
6119,51.807846000000005,0.638269,Delta
6120,51.807789,0.6382770000000001,Gamma
6121,51.585377,0.49788599999999994,Beta
6122,51.796371,0.63284,Beta
6123,55.914821999999994,-4.52893,Beta
6124,55.914841,-4.529008,Beta
6125,51.615261,0.519343,Beta
6126,51.805690999999996,0.639725,Beta
6127,51.80035,0.63751,Delta
6128,51.80035,0.63751,Beta
6129,51.80035,0.63751,Alpha
6130,51.80035,0.63751,Delta
6131,51.80035,0.63751,Delta
6132,51.80035,0.63751,Alpha
6133,51.800049,0.63743,Alpha
6134,51.800049,0.63743,Alpha
6135,51.797268,0.63603,Delta
6136,51.797283,0.636057,Beta
6137,51.797283,0.636057,Delta
6138,51.797298,0.6360819999999999,Beta
6139,51.797298,0.6360819999999999,Gamma
6140,51.797309999999996,0.6361020000000001,Alpha
6141,51.410938,0.378301,Alpha
6142,50.424521999999996,-3.5881830000000003,Gamma
6143,50.423922999999995,-3.5884199999999997,Beta
6144,50.853001,-0.15980999999999998,Gamma
6145,50.852551,-0.15725,Gamma
6146,50.852451,-0.15725,Beta
6147,51.651512,0.596341,Alpha
6148,51.651291,0.596616,Alpha
6149,51.300938,0.33876,Gamma
6150,50.823357,-0.152835,Delta
6151,50.823318,-0.15029,Beta
6152,50.82312,-0.15029,Delta
6153,50.83147,-0.13766,Alpha
6154,50.831371000000004,-0.13766,Beta
6155,50.831268,-0.13766,Beta
6156,53.929134,1.117469,Alpha
6157,50.821999,-0.14743699999999998,Gamma
6158,50.821999,-0.147306,Gamma
6159,50.821999,-0.147306,Alpha
6160,53.929123,1.1176709999999999,Beta
6161,50.828751000000004,-0.13839,Alpha
6162,50.828651,-0.13839,Gamma
6163,51.649555,0.606525,Beta
6164,50.841251,-0.122179,Beta
6165,50.841278,-0.12209300000000001,Beta
6166,50.841278,-0.12209300000000001,Delta
6167,50.841128999999995,-0.12226500000000001,Gamma
6168,50.84124,-0.12211,Beta
6169,50.83078,-0.13454000000000002,Gamma
6170,50.830681,-0.13454000000000002,Beta
6171,50.830582,-0.13454000000000002,Delta
6172,50.85194,-0.107313,Alpha
6173,50.8241,-0.139746,Delta
6174,50.8241,-0.139746,Delta
6175,50.8241,-0.139681,Alpha
6176,50.8241,-0.139681,Beta
6177,50.820591,-0.1412,Delta
6178,50.820999,-0.13963,Beta
6179,50.8209,-0.13963,Alpha
6180,50.864365,-0.082832,Gamma
6181,50.832829,-0.12028,Gamma
6182,50.819340000000004,-0.13523,Alpha
6183,50.819328000000006,-0.135132,Beta
6184,51.596584,0.586234,Alpha
6185,51.596474,0.5861609999999999,Beta
6186,51.643299,0.6179100000000001,Gamma
6187,51.643299,0.6179100000000001,Delta
6188,51.643398,0.6180100000000001,Gamma
6189,50.995014000000005,0.077001,Alpha
6190,51.192299,0.2794,Delta
6191,51.213902000000004,0.312126,Alpha
6192,51.213902000000004,0.312316,Delta
6193,51.155682,0.260797,Beta
6194,51.155632000000004,0.260807,Alpha
6195,50.813255,-0.10395399999999999,Beta
6196,50.813255,-0.10395399999999999,Delta
6197,50.813255,-0.10395399999999999,Delta
6198,50.813229,-0.103958,Gamma
6199,50.813229,-0.103958,Gamma
6200,51.814201000000004,0.748104,Gamma
6201,51.140137,0.26050100000000004,Delta
6202,51.130340999999994,0.26442,Beta
6203,51.132290000000005,0.26654,Alpha
6204,51.156634999999994,0.290781,Alpha
6205,51.156634999999994,0.290781,Beta
6206,51.276340000000005,0.39796,Beta
6207,51.276241,0.39796,Beta
6208,51.153659999999995,0.29188000000000003,Delta
6209,52.917,1.15794,Delta
6210,50.813553000000006,-0.062726,Delta
6211,50.874931,0.01744,Gamma
6212,56.393063,-4.119212,Delta
6213,50.895943,0.067284,Delta
6214,51.34296,0.5033340000000001,Alpha
6215,51.342999,0.508269,Gamma
6216,51.291302,0.46962299999999996,Alpha
6217,51.398559999999996,0.5531229999999999,Alpha
6218,51.398559999999996,0.5531229999999999,Delta
6219,51.183632,0.38137,Beta
6220,51.183411,0.38397,Gamma
6221,51.183310999999996,0.38397,Delta
6222,50.793499,-0.013606,Beta
6223,51.3041,0.50033,Delta
6224,51.923294,0.896438,Gamma
6225,51.92561,0.8987620000000001,Beta
6226,51.925564,0.89879,Gamma
6227,51.9235,0.9065700000000001,Alpha
6228,51.923401,0.90656,Alpha
6229,51.923401,0.90656,Beta
6230,51.9011,0.898692,Gamma
6231,51.9011,0.898692,Alpha
6232,51.901501,0.899,Delta
6233,51.901501,0.899,Alpha
6234,51.54789,0.701785,Gamma
6235,51.547905,0.701843,Delta
6236,51.368801,0.5783,Beta
6237,50.794807,0.047872000000000005,Alpha
6238,51.280739000000004,0.5192399999999999,Delta
6239,51.271202,0.512871,Gamma
6240,51.271187,0.512875,Alpha
6241,51.27916,0.5210199999999999,Beta
6242,51.27906,0.5210199999999999,Alpha
6243,51.278690000000005,0.52231,Gamma
6244,51.278591,0.52231,Gamma
6245,51.893101,0.9185200000000001,Delta
6246,51.893108000000005,0.918816,Alpha
6247,51.538799,0.7148140000000001,Alpha
6248,51.272812,0.52582,Alpha
6249,52.616271999999995,1.193483,Delta
6250,51.5345,0.718532,Beta
6251,57.033680000000004,-2.17981,Beta
6252,55.938446,-4.810472,Delta
6253,55.93843100000001,-4.810509,Gamma
6254,55.938412,-4.810564,Beta
6255,51.942368,0.956565,Beta
6256,51.286633,0.548608,Delta
6257,51.286659,0.548651,Delta
6258,51.286659,0.549012,Alpha
6259,50.84024,0.13882,Delta
6260,52.361614,1.147241,Alpha
6261,52.361618,1.147343,Gamma
6262,52.361599,1.147463,Alpha
6263,50.3857,-4.02232,Beta
6264,52.622341000000006,1.233592,Gamma
6265,50.807705,0.155892,Gamma
6266,50.390999,-4.071882,Gamma
6267,50.807666999999995,0.15593800000000002,Beta
6268,52.669532999999994,1.2714809999999999,Alpha
6269,52.669563000000004,1.271549,Alpha
6270,52.669037,1.273442,Gamma
6271,52.668994999999995,1.27344,Alpha
6272,52.668949,1.273436,Alpha
6273,52.668926,1.273433,Gamma
6274,51.049011,0.423562,Beta
6275,54.660198,-5.66855,Alpha
6276,54.660198,-5.66855,Alpha
6277,50.863167,0.257884,Beta
6278,50.863167,0.257884,Gamma
6279,50.864819,0.259698,Gamma
6280,50.864799,0.25999,Beta
6281,57.10841,-2.10127,Alpha
6282,57.10841,-2.10127,Alpha
6283,52.588737,1.272484,Alpha
6284,52.588737,1.272572,Gamma
6285,52.626247,1.289142,Delta
6286,52.626274,1.289172,Gamma
6287,52.626312,1.289234,Beta
6288,52.6278,1.29098,Beta
6289,52.6278,1.29098,Delta
6290,52.041019,1.09656,Gamma
6291,52.606915,1.288775,Beta
6292,52.606807999999994,1.2888680000000001,Alpha
6293,52.606807999999994,1.2888680000000001,Delta
6294,50.422401,-4.2133,Alpha
6295,50.422264,-4.213258000000001,Beta
6296,50.422298,-4.2136,Gamma
6297,57.129276000000004,-2.079503,Alpha
6298,50.887409000000005,0.31832,Alpha
6299,50.367508,-4.141343,Beta
6300,52.62645,1.3065950000000002,Beta
6301,50.366966,-4.141565,Delta
6302,50.368576000000004,-4.148388,Delta
6303,50.368572,-4.148398,Alpha
6304,50.420479,-4.233292,Alpha
6305,50.420387,-4.233292,Delta
6306,57.145359,-2.28621,Delta
6307,57.145359,-2.28621,Alpha
6308,57.145359,-2.28621,Delta
6309,57.145359,-2.28621,Alpha
6310,57.145359,-2.28621,Alpha
6311,57.145359,-2.28621,Delta
6312,57.145531000000005,-2.28556,Delta
6313,57.145962,-2.28724,Beta
6314,57.14860899999999,-2.27868,Delta
6315,51.097382,0.5351,Delta
6316,51.097716999999996,0.53545,Beta
6317,51.097752,0.535589,Delta
6318,52.0676,1.13622,Delta
6319,52.694126000000004,1.337391,Gamma
6320,52.828602000000004,1.3665,Alpha
6321,57.154582999999995,-2.146655,Alpha
6322,57.154598,-2.14673,Beta
6323,57.154598,-2.14673,Delta
6324,51.33979,0.74102,Gamma
6325,52.050148,1.146216,Beta
6326,52.050148,1.146216,Delta
6327,52.050148,1.146216,Gamma
6328,52.050152000000004,1.1462649999999999,Delta
6329,52.830692000000006,1.382878,Beta
6330,52.053532000000004,1.152695,Beta
6331,50.79702,0.28492,Alpha
6332,50.797009,0.28492,Alpha
6333,50.797001,0.28492,Gamma
6334,50.796989,0.28492,Beta
6335,50.796890000000005,0.28492,Beta
6336,50.796791,0.28492,Alpha
6337,50.796692,0.28492,Alpha
6338,50.7728,0.26771100000000003,Delta
6339,50.772498999999996,0.26865700000000003,Alpha
6340,51.242893,0.700377,Gamma
6341,51.242886,0.7004729999999999,Delta
6342,50.757835,0.277488,Beta
6343,50.762142,0.282831,Beta
6344,50.766541,0.289595,Beta
6345,50.766541,0.289595,Beta
6346,50.766242999999996,0.289976,Alpha
6347,50.766242999999996,0.289976,Alpha
6348,50.795719,0.321407,Gamma
6349,50.795719,0.321407,Gamma
6350,52.056839000000004,1.19791,Gamma
6351,52.03434,1.2033399999999999,Delta
6352,52.03434,1.2033610000000001,Gamma
6353,52.0266,1.20747,Beta
6354,51.851879,1.170493,Gamma
6355,51.851822,1.1705079999999999,Gamma
6356,52.070724,1.267587,Delta
6357,54.58203100000001,-5.86597,Alpha
6358,51.802353000000004,1.158305,Beta
6359,51.802338,1.158327,Gamma
6360,51.068562,0.68488,Delta
6361,52.059059000000005,1.280512,Alpha
6362,52.059025,1.280566,Delta
6363,51.066891,0.69281,Delta
6364,51.304577,0.886616,Beta
6365,51.304649,0.886726,Beta
6366,51.304604,0.8867209999999999,Gamma
6367,51.304604,0.8867209999999999,Beta
6368,51.304562,0.8867149999999999,Alpha
6369,51.304504,0.886705,Gamma
6370,51.947113,1.2550270000000001,Beta
6371,51.187698,0.8135,Alpha
6372,52.091499,1.32056,Beta
6373,50.850731,0.5515399999999999,Alpha
6374,50.557204999999996,-4.732442,Alpha
6375,50.85767,0.56858,Alpha
6376,50.857571,0.56858,Delta
6377,50.855015,0.58537,Beta
6378,50.855042,0.585448,Gamma
6379,51.156639,0.8557319999999999,Alpha
6380,50.526627000000005,-4.747922,Delta
6381,51.156078,0.857666,Delta
6382,54.572497999999996,-5.9692099999999995,Gamma
6383,54.572497999999996,-5.9692099999999995,Delta
6384,51.157799,0.8653770000000001,Alpha
6385,51.9464,1.32256,Delta
6386,51.1651,0.87213,Delta
6387,51.138325,0.857086,Beta
